Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains
2022-12-30 05:00:00+00:00,173.64215906951952,173.9160876912402,171.59745731226045,172.8203582763672,4216600.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2022-12-30 05:00:00+00:00,66.55000305175781,67.81999969482422,66.36000061035156,67.73999786376953,1874600.0,0.0,0.0,zoom video communications,ZM,technology,usa,
2022-12-30 05:00:00+00:00,136.8800048828125,137.39999389648438,136.0,136.5800018310547,168700.0,0.0,0.0,toyota,TM,automotive,japan,
2022-12-30 05:00:00+00:00,205.1203454181352,206.8403654142768,204.51386227441333,206.56198120117188,4159400.0,0.0,0.0,visa,V,finance,usa,
2022-12-30 05:00:00+00:00,236.5956279705821,238.33376800365747,235.0561294816397,238.19471740722656,21938500.0,0.0,0.0,microsoft,MSFT,technology,usa,
2022-12-30 05:00:00+00:00,229.899148541634,230.24437784901576,226.7032225076486,228.4195556640625,441400.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2022-12-30 05:00:00+00:00,7.849999904632568,8.029999732971191,7.679999828338623,7.940000057220459,10481500.0,0.0,0.0,peloton,PTON,fitness,usa,
2022-12-30 05:00:00+00:00,67.69240503543462,68.16041025720364,67.07502529180105,67.45341491699219,70000.0,0.0,0.0,adidas,ADDYY,apparel,germany,
2022-12-30 05:00:00+00:00,24.420000076293945,24.850000381469727,24.239999771118164,24.729999542236328,20474100.0,0.0,0.0,uber,UBER,technology,usa,
2022-12-30 05:00:00+00:00,127.86447439683816,129.39792526896937,126.88863442668148,129.3780059814453,77034200.0,0.0,0.0,apple,AAPL,technology,usa,
2022-12-30 05:00:00+00:00,144.47316370205718,146.37295289598595,144.19611205491228,146.19485473632812,2247200.0,0.0,0.0,american express,AXP,finance,usa,
2022-12-30 05:00:00+00:00,145.7003328111901,145.7598768776729,143.05051584851807,143.77499389648438,406600.0,0.0,0.0,lvmh,LVMUY,luxury goods,france,
2022-12-30 05:00:00+00:00,83.12000274658203,84.05000305175781,82.47000122070312,84.0,62401200.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2022-12-30 05:00:00+00:00,97.685545878006,97.744633428347,96.74995042010823,97.69538879394533,3988900.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2022-12-30 05:00:00+00:00,48.983476479422286,49.148992302971806,48.72059512956565,49.02241897583008,1427000.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2022-12-30 05:00:00+00:00,85.7300033569336,87.12000274658203,85.2300033569336,86.87999725341797,23231000.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2022-12-30 05:00:00+00:00,285.5299987792969,295.010009765625,283.2200012207031,294.8800048828125,7566900.0,0.0,0.0,netflix,NFLX,entertainment,usa,
2022-12-30 05:00:00+00:00,333.0,336.6400146484375,331.6400146484375,336.5299987792969,1740900.0,0.0,0.0,adobe,ADBE,technology,usa,
2022-12-30 05:00:00+00:00,15.029999732971191,15.09000015258789,14.869999885559082,14.989999771118164,1739000.0,0.0,0.0,philips,PHG,technology,netherlands,
2022-12-30 05:00:00+00:00,76.7699966430664,79.05000305175781,76.52999877929688,78.94999694824219,1255800.0,0.0,0.0,spotify,SPOT,music,usa,
2022-12-30 05:00:00+00:00,35.55979757507247,36.91078191500423,35.25100178556856,36.466888427734375,2850600.0,0.0,0.0,foot locker,FL,footwear,usa,
2022-12-30 05:00:00+00:00,115.45999629974428,116.1434870427115,114.67745078932823,115.90575408935548,4355500.0,0.0,0.0,nike,NKE,apparel,usa,
2022-12-30 05:00:00+00:00,32.44472174024777,33.14940090816045,32.40557186049206,32.95365524291992,8942300.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2022-12-30 05:00:00+00:00,452.0610716349434,454.0994164865395,448.1832855492015,453.9005432128906,1803200.0,0.0,0.0,costco,COST,retail,usa,
2022-12-30 05:00:00+00:00,33.959999084472656,35.869998931884766,33.630001068115234,35.38999938964844,8397900.0,0.0,0.0,coinbase,COIN,cryptocurrency,usa,
2022-12-30 05:00:00+00:00,129.91736366611858,131.40426187761986,129.55542713213794,131.1792755126953,9292500.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2022-12-30 05:00:00+00:00,34.31999969482422,35.145999908447266,34.150001525878906,34.709999084472656,13272900.0,0.0,0.0,shopify,SHOP,e-commerce,canada,
2022-12-30 05:00:00+00:00,22.82999992370605,22.90999984741211,22.780000686645508,22.86000061035156,797400.0,0.0,0.0,honda,HMC,automotive,japan,
2022-12-30 05:00:00+00:00,32.37200458915207,32.98072664197694,32.28219307633034,32.7911262512207,6957600.0,0.0,0.0,delta air lines,DAL,aviation,usa,
2022-12-30 05:00:00+00:00,59.0820541381836,59.0820541381836,59.0820541381836,59.0820541381836,0.0,0.0,0.0,puma,PMMAF,apparel,germany,
2022-12-30 05:00:00+00:00,114.60445652667696,114.96842959942428,113.51253000076592,114.86306762695312,2096000.0,0.0,0.0,3m,MMM,manufacturing,usa,
2022-12-30 05:00:00+00:00,46.19537739534291,46.58628166964728,45.88265248470942,46.55696487426758,13199800.0,0.0,0.0,cisco,CSCO,technology,usa,
2022-12-30 05:00:00+00:00,149.5944116067992,149.83976097830543,147.64144019356957,148.7406005859375,4532000.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2022-12-30 05:00:00+00:00,1394.0,1394.6800537109375,1371.22998046875,1387.489990234375,225000.0,0.0,0.0,chipotle,CMG,food,usa,
2022-12-30 05:00:00+00:00,145.84292770600285,147.86674125510706,145.25761516625042,147.7080078125,1541900.0,0.0,0.0,marriott,MAR,hospitality,usa,
2022-12-30 05:00:00+00:00,62.29999923706055,62.45000076293945,61.68999862670898,62.25,233800.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2022-12-30 05:00:00+00:00,119.9499969482422,124.4800033569336,119.75,123.18000030517578,157777300.0,0.0,0.0,tesla,TSLA,automotive,usa,
2022-12-30 05:00:00+00:00,29.549999237060547,30.270000457763672,29.280000686645508,30.11000061035156,2859400.0,0.0,0.0,zoominfo,ZI,technology,usa,
2022-12-30 05:00:00+00:00,144.0932496336455,145.90384121846742,143.67241798404984,145.86468505859375,2391100.0,0.0,0.0,target,TGT,retail,usa,
2022-12-30 05:00:00+00:00,260.8827560681635,261.05981859896474,257.1445991890792,259.23992919921875,1720100.0,0.0,0.0,mcdonald's,MCD,food,usa,
2022-12-30 05:00:00+00:00,105.7699966430664,108.51000213623048,104.86000061035156,108.43000030517578,939900.0,0.0,0.0,crocs,CROX,footwear,usa,
2022-12-30 05:00:00+00:00,77.84156803033008,77.95931173211079,76.74257940080892,77.31169891357422,2238600.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2022-12-30 05:00:00+00:00,171.99899079380435,173.21534597820371,169.645424240192,171.277099609375,1558300.0,0.0,0.0,fedex,FDX,logistics,usa,
2022-12-30 05:00:00+00:00,130.61000061035156,132.63999938964844,130.36000061035156,132.58999633789062,5630200.0,0.0,0.0,salesforce / slack,CRM,technology,usa,
2022-12-30 05:00:00+00:00,26.459999084472656,28.540000915527344,26.459999084472656,28.459999084472656,15884700.0,0.0,0.0,roblox,RBLX,gaming,usa,
2022-12-30 05:00:00+00:00,343.73332570909145,346.2914503985197,342.0312405365224,346.12225341796875,1617600.0,0.0,0.0,mastercard,MA,finance,usa,
2022-12-30 05:00:00+00:00,62.95397896541046,62.95397896541046,62.21531367165898,62.64866638183594,7650200.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2022-12-30 05:00:00+00:00,124.65563837953675,126.11114954857,124.46621998979148,125.9715805053711,1079400.0,0.0,0.0,hilton,HLT,hospitality,usa,
2022-12-30 05:00:00+00:00,83.61000061035156,86.05999755859375,83.5999984741211,85.5,3372500.0,0.0,0.0,airbnb,ABNB,hospitality,usa,
2022-12-30 05:00:00+00:00,310.96859411608943,311.6346493080947,306.59040885653803,309.3720703125,2581600.0,0.0,0.0,the home depot,HD,retail,usa,
2022-12-30 05:00:00+00:00,61.04999923706055,63.09999847412109,60.79999923706055,62.84000015258789,8014400.0,0.0,0.0,block,SQ,financial services,usa,
2022-12-30 05:00:00+00:00,23.290000915527344,24.288000106811523,23.270000457763672,24.280000686645508,6069300.0,0.0,0.0,pinterest,PINS,social media,usa,
2022-12-30 05:00:00+00:00,143.28902066105965,146.23796850859773,142.27938533627267,146.08802795410156,31049000.0,0.0,0.0,nvidia,NVDA,technology,usa,
2022-12-30 05:00:00+00:00,5.138164520263672,5.166763039272214,5.109566455813169,5.138164520263672,573200.0,0.0,0.0,porsche,POAHY,automotive,germany,
2022-12-30 05:00:00+00:00,82.13481903076172,82.13481903076172,82.13481903076172,82.13481903076172,0.0,0.0,0.0,bmw group,BAMXF,automotive,germany,
2022-12-30 05:00:00+00:00,63.77000045776367,64.81999969482422,63.13999938964844,64.7699966430664,37127000.0,0.0,0.0,amd,AMD,technology,usa,
2022-12-30 05:00:00+00:00,10.399999618530272,10.449999809265137,10.300000190734863,10.420000076293944,862900.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2022-12-30 05:00:00+00:00,15.359655761784206,15.678240631561218,15.27276881172035,15.58169937133789,4193100.0,0.0,0.0,nordstrom,JWN,retail,usa,
2022-12-30 05:00:00+00:00,86.9800033569336,88.30000305175781,86.56999969482422,88.2300033569336,23986300.0,0.0,0.0,google,GOOGL,technology,usa,
2022-12-30 05:00:00+00:00,13.595166024850196,13.87080995975188,13.526254336995867,13.74283218383789,3036300.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2022-12-30 05:00:00+00:00,5.639999866485596,5.639999866485596,5.590000152587891,5.619999885559082,25300.0,0.0,0.0,ubisoft,UBSFY,gaming,france,
2022-12-29 05:00:00+00:00,120.38999938964844,123.56999969482422,117.5,121.81999969482422,221923300.0,0.0,0.0,tesla,TSLA,automotive,usa,
2022-12-29 05:00:00+00:00,26.61000061035156,27.440000534057617,26.190000534057617,27.09000015258789,11301200.0,0.0,0.0,roblox,RBLX,gaming,usa,
2022-12-29 05:00:00+00:00,135.94000244140625,137.49000549316406,135.91000366210938,137.41000366210938,249400.0,0.0,0.0,toyota,TM,automotive,japan,
2022-12-29 05:00:00+00:00,33.18000030517578,35.380001068115234,32.93000030517578,35.099998474121094,17645700.0,0.0,0.0,shopify,SHOP,e-commerce,canada,
2022-12-29 05:00:00+00:00,114.98452707136174,116.95574484900776,114.70717070755956,116.24253845214844,4588600.0,0.0,0.0,nike,NKE,apparel,usa,
2022-12-29 05:00:00+00:00,14.90999984741211,15.270000457763672,14.84000015258789,15.25,1596900.0,0.0,0.0,philips,PHG,technology,netherlands,
2022-12-29 05:00:00+00:00,66.27999877929688,68.3499984741211,66.18000030517578,68.0,2135300.0,0.0,0.0,zoom video communications,ZM,technology,usa,
2022-12-29 05:00:00+00:00,1391.75,1418.4100341796875,1384.8399658203125,1404.949951171875,256400.0,0.0,0.0,chipotle,CMG,food,usa,
2022-12-29 05:00:00+00:00,33.459999084472656,35.33000183105469,33.369998931884766,34.779998779296875,7675500.0,0.0,0.0,coinbase,COIN,cryptocurrency,usa,
2022-12-29 05:00:00+00:00,77.8023204331845,78.16538099464675,77.47851026914368,77.88082122802734,1954200.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2022-12-29 05:00:00+00:00,173.70086974859345,174.43461038544078,173.23127992084875,173.7106475830078,2828800.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2022-12-29 05:00:00+00:00,8.050000190734863,8.3100004196167,7.920000076293945,8.09000015258789,8878100.0,0.0,0.0,peloton,PTON,fitness,usa,
2022-12-29 05:00:00+00:00,82.13481903076172,82.13481903076172,82.13481903076172,82.13481903076172,200.0,0.0,0.0,bmw group,BAMXF,automotive,germany,
2022-12-29 05:00:00+00:00,5.109566309455194,5.176295427633678,5.109566309455194,5.157229900360107,449600.0,0.0,0.0,porsche,POAHY,automotive,germany,
2022-12-29 05:00:00+00:00,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,54995900.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2022-12-29 05:00:00+00:00,283.17999267578125,295.5,281.010009765625,291.1199951171875,9588500.0,0.0,0.0,netflix,NFLX,entertainment,usa,
2022-12-29 05:00:00+00:00,62.040000915527344,62.810001373291016,61.79999923706055,62.560001373291016,359900.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2022-12-29 05:00:00+00:00,145.7536360119962,147.61871599297424,145.0988719585482,146.79530334472656,1431900.0,0.0,0.0,marriott,MAR,hospitality,usa,
2022-12-29 05:00:00+00:00,130.03472835841205,130.36733437698598,129.42823696377508,130.31842041015625,6585200.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2022-12-29 05:00:00+00:00,143.83880212040484,146.47149400078249,143.75072315646736,145.20896911621094,2829000.0,0.0,0.0,target,TGT,retail,usa,
2022-12-29 05:00:00+00:00,204.76241120390503,207.3275357664949,204.3150091086303,206.86024475097656,3675500.0,0.0,0.0,visa,V,finance,usa,
2022-12-29 05:00:00+00:00,127.44626660859738,129.92568638277834,127.18737661884794,129.05938720703125,75703700.0,0.0,0.0,apple,AAPL,technology,usa,
2022-12-29 05:00:00+00:00,62.83579738137551,63.18051012692728,62.73731017238711,62.9835319519043,7169300.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2022-12-29 05:00:00+00:00,22.68000030517578,22.959999084472656,22.61000061035156,22.89999961853028,1096300.0,0.0,0.0,honda,HMC,automotive,japan,
2022-12-29 05:00:00+00:00,5.590000152587891,5.760000228881836,5.579999923706055,5.730000019073486,89300.0,0.0,0.0,ubisoft,UBSFY,gaming,france,
2022-12-29 05:00:00+00:00,312.10478539395365,315.2194596467059,311.0665606430362,313.8286437988281,1559100.0,0.0,0.0,the home depot,HD,retail,usa,
2022-12-29 05:00:00+00:00,113.85734733695637,115.7634285411273,113.50294731794544,115.48565673828124,2060800.0,0.0,0.0,3m,MMM,manufacturing,usa,
2022-12-29 05:00:00+00:00,82.97000122070312,85.55999755859375,82.29000091552734,85.2300033569336,4031300.0,0.0,0.0,airbnb,ABNB,hospitality,usa,
2022-12-29 05:00:00+00:00,60.0,63.470001220703125,59.900001525878906,62.91999816894531,9995100.0,0.0,0.0,block,SQ,financial services,usa,
2022-12-29 05:00:00+00:00,13.84127725963493,13.9003433491622,13.634544068612351,13.77236557006836,2981600.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2022-12-29 05:00:00+00:00,35.44400284904167,36.28354123740804,35.23170434671178,35.945796966552734,1889500.0,0.0,0.0,foot locker,FL,footwear,usa,
2022-12-29 05:00:00+00:00,234.0529725483825,240.28048443410395,234.0529725483825,239.37664794921875,19770700.0,0.0,0.0,microsoft,MSFT,technology,usa,
2022-12-29 05:00:00+00:00,24.75,25.375,24.290000915527344,24.90999984741211,17828300.0,0.0,0.0,uber,UBER,technology,usa,
2022-12-29 05:00:00+00:00,230.52056552340963,230.77703791962776,228.67601123342584,230.07669067382807,570300.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2022-12-29 05:00:00+00:00,97.49841902453096,99.123394177675,97.17342249116702,98.2567367553711,3976100.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2022-12-29 05:00:00+00:00,143.5529655548626,146.06622419914086,142.8801150284194,145.76939392089844,1758500.0,0.0,0.0,american express,AXP,finance,usa,
2022-12-29 05:00:00+00:00,46.18560140149049,46.65469248278685,46.18560140149049,46.42014694213867,11396500.0,0.0,0.0,cisco,CSCO,technology,usa,
2022-12-29 05:00:00+00:00,171.91000640302005,174.90636581698155,171.6825641122537,173.6010284423828,1362900.0,0.0,0.0,fedex,FDX,logistics,usa,
2022-12-29 05:00:00+00:00,49.23661556570938,49.48976220017837,49.19766935823496,49.26582336425781,1809300.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2022-12-29 05:00:00+00:00,31.66174137976932,32.85578666430946,31.524720524206668,32.669830322265625,11811600.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2022-12-29 05:00:00+00:00,29.0,30.39999961853028,28.61000061035156,30.14999961853028,2575600.0,0.0,0.0,zoominfo,ZI,technology,usa,
2022-12-29 05:00:00+00:00,342.7877278751498,348.1030341808978,341.9516153482714,346.6000061035156,1459800.0,0.0,0.0,mastercard,MA,finance,usa,
2022-12-29 05:00:00+00:00,330.75,339.5,329.760009765625,337.5799865722656,1793100.0,0.0,0.0,adobe,ADBE,technology,usa,
2022-12-29 05:00:00+00:00,149.96734296464413,150.38935165799876,149.30980846563745,149.75143432617188,3809100.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2022-12-29 05:00:00+00:00,146.5836164335772,147.8638745354858,146.47444725545674,146.82180786132812,517100.0,0.0,0.0,lvmh,LVMUY,luxury goods,france,
2022-12-29 05:00:00+00:00,63.63999938964844,65.18000030517578,63.060001373291016,64.81999969482422,41428500.0,0.0,0.0,amd,AMD,technology,usa,
2022-12-29 05:00:00+00:00,10.5,10.5600004196167,10.5,10.529999732971191,684300.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2022-12-29 05:00:00+00:00,67.60278311068105,68.7180475596611,67.41358449597543,68.04092407226562,79400.0,0.0,0.0,adidas,ADDYY,apparel,germany,
2022-12-29 05:00:00+00:00,453.0355507819485,456.3863564305804,450.8778938719504,453.930419921875,1465000.0,0.0,0.0,costco,COST,retail,usa,
2022-12-29 05:00:00+00:00,23.1299991607666,23.875,22.90999984741211,23.81999969482422,6481000.0,0.0,0.0,pinterest,PINS,social media,usa,
2022-12-29 05:00:00+00:00,85.25,88.23999786376953,84.97000122070312,87.18000030517578,13045100.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2022-12-29 05:00:00+00:00,129.6999969482422,132.9499969482422,129.5,132.5399932861328,7628800.0,0.0,0.0,salesforce / slack,CRM,technology,usa,
2022-12-29 05:00:00+00:00,105.98999786376952,108.83000183105467,104.29000091552734,107.69000244140624,1306600.0,0.0,0.0,crocs,CROX,footwear,usa,
2022-12-29 05:00:00+00:00,124.1073189886079,126.3105245958674,124.1073189886079,125.65255737304688,1251900.0,0.0,0.0,hilton,HLT,hospitality,usa,
2022-12-29 05:00:00+00:00,143.9687933314254,146.77779170507944,142.2194156001669,145.9780731201172,35492300.0,0.0,0.0,nvidia,NVDA,technology,usa,
2022-12-29 05:00:00+00:00,15.292076923959302,15.62031609299002,15.282422614120597,15.533429145812988,4121700.0,0.0,0.0,nordstrom,JWN,retail,usa,
2022-12-29 05:00:00+00:00,31.88303215899155,32.691331927150095,31.75330357882109,32.66139602661133,7388000.0,0.0,0.0,delta air lines,DAL,aviation,usa,
2022-12-29 05:00:00+00:00,57.93321090629399,59.0820541381836,57.93321090629399,59.0820541381836,600.0,0.0,0.0,puma,PMMAF,apparel,germany,
2022-12-29 05:00:00+00:00,261.61070741018057,263.4502604709082,260.5679657819523,261.6008605957031,1393900.0,0.0,0.0,mcdonald's,MCD,food,usa,
2022-12-29 05:00:00+00:00,78.0,79.44000244140625,77.69300079345703,79.01000213623047,979200.0,0.0,0.0,spotify,SPOT,music,usa,
2022-12-29 05:00:00+00:00,86.62000274658203,88.8499984741211,86.61000061035156,88.44999694824219,23333500.0,0.0,0.0,google,GOOGL,technology,usa,
2022-12-28 05:00:00+00:00,83.25,84.25,81.91000366210938,82.48999786376953,4931700.0,0.0,0.0,airbnb,ABNB,hospitality,usa,
2022-12-28 05:00:00+00:00,151.41001324644236,151.7731255489944,149.07428227882198,149.1331787109375,4197500.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2022-12-28 05:00:00+00:00,10.479999542236328,10.579999923706056,10.369999885559082,10.369999885559082,935600.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2022-12-28 05:00:00+00:00,78.66580213695916,78.93074043256426,77.33131864732997,77.34113311767578,1918700.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2022-12-28 05:00:00+00:00,76.08999633789062,78.23999786376953,76.06999969482422,76.61000061035156,1616300.0,0.0,0.0,spotify,SPOT,music,usa,
2022-12-28 05:00:00+00:00,233.20356469064745,233.2627459978345,229.5834959061337,229.7018585205078,416800.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2022-12-28 05:00:00+00:00,205.4881949358584,207.3275331800207,203.6190460679042,203.8079528808593,3139200.0,0.0,0.0,visa,V,finance,usa,
2022-12-28 05:00:00+00:00,26.170000076293945,26.57999992370605,25.59499931335449,26.15999984741211,9948900.0,0.0,0.0,roblox,RBLX,gaming,usa,
2022-12-28 05:00:00+00:00,139.22046523182527,142.56926446796783,138.79061025323895,140.31007385253906,35106600.0,0.0,0.0,nvidia,NVDA,technology,usa,
2022-12-28 05:00:00+00:00,32.74812086733899,32.87535609770385,31.50514030456543,31.50514030456543,17673500.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2022-12-28 05:00:00+00:00,67.87164839499644,67.93139213007046,66.05934072849374,66.14896392822266,47500.0,0.0,0.0,adidas,ADDYY,apparel,germany,
2022-12-28 05:00:00+00:00,263.63715678514546,263.77489209791537,260.7548622387116,260.794189453125,1427800.0,0.0,0.0,mcdonald's,MCD,food,usa,
2022-12-28 05:00:00+00:00,49.62606720357204,49.75263679901831,49.11977767944336,49.11977767944336,1830500.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2022-12-28 05:00:00+00:00,23.229999542236328,23.520000457763672,22.790000915527344,22.86000061035156,7859800.0,0.0,0.0,pinterest,PINS,social media,usa,
2022-12-28 05:00:00+00:00,57.30478286743164,57.30478286743164,57.30478286743164,57.30478286743164,100.0,0.0,0.0,puma,PMMAF,apparel,germany,
2022-12-28 05:00:00+00:00,82.80000305175781,83.4800033569336,81.69000244140625,81.81999969482422,58228600.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2022-12-28 05:00:00+00:00,59.0,60.2400016784668,58.400001525878906,59.08000183105469,7563200.0,0.0,0.0,block,SQ,financial services,usa,
